Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius Rotary_9N_4tests_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,
Step, Timestamp, RecipeStep, DAQ.COF (),DAQ.Fx (N),DAQ.Fz (N),Rotary.Velocity (rpm),Rotary.Position (rev),XYZ.Y Position (mm),XYZ.Z Position (mm),XYZ.X Position (mm),RTC.Temperature (°C),
4,103.385,4,0.1149195,1.032086,8.980947,119.2912,4801.347,-9.33,-117.2062,0,25.8,
4,103.485,4,0.1252916,1.126824,8.993608,119.3925,4801.538,-9.33,-117.2065,0,25.8,
4,103.585,4,0.1206497,1.087426,9.013082,119.6,4801.731,-9.33,-117.2066,0,25.8,
4,103.685,4,0.114424,1.030768,9.008314,119.2463,4801.925,-9.33,-117.2067,0,25.8,
4,103.785,4,0.1224256,1.101552,8.997728,119.22,4802.114,-9.33,-117.2066,0,25.8,
4,103.885,4,0.1155362,1.038409,8.987734,119.4525,4802.305,-9.33,-117.2066,0,25.8,
4,103.985,4,0.1195606,1.075306,8.993817,119.3512,4802.546,-9.33,-117.2069,0,25.8,
4,104.085,4,0.1182691,1.066074,9.013968,119.535,4802.739,-9.33,-117.207,0,25.8,
4,104.185,4,0.1158687,1.043491,9.005809,119.0487,4802.932,-9.33,-117.2068,0,25.7,
4,104.285,4,0.121528,1.092937,8.993295,119.4325,4803.132,-9.33,-117.2068,0,25.7,
4,104.385,4,0.1155531,1.038516,8.987353,119.3163,4803.325,-9.33,-117.2069,0,25.7,
4,104.485,4,0.1202921,1.081798,8.993093,119.5238,4803.52,-9.33,-117.2073,0,25.7,
4,104.585,4,0.1176992,1.060959,9.014159,119.5,4803.712,-9.33,-117.2073,0,25.7,
4,104.685,4,0.1178393,1.061609,9.008955,119.2787,4803.902,-9.33,-117.2073,0,25.7,
4,104.785,4,0.1243352,1.118764,8.997967,119.2237,4804.096,-9.33,-117.2073,0,25.7,
4,104.885,4,0.1166122,1.047891,8.986121,119.38,4804.29,-9.33,-117.2072,0,25.7,
4,104.985,4,0.1231747,1.107726,8.993127,119.4312,4804.531,-9.33,-117.2072,0,25.7,
4,105.085,4,0.1205961,1.087215,9.015342,119.2087,4804.72,-9.33,-117.2073,0,25.7,
4,105.185,4,0.1165974,1.050324,9.008121,119.4238,4804.911,-9.33,-117.2073,0,25.7,
4,105.285,4,0.1227196,1.103955,8.995756,119.3763,4805.105,-9.33,-117.2072,0,25.7,
4,105.385,4,0.1168097,1.049528,8.984944,119.2138,4805.297,-9.33,-117.2069,0,25.7,
4,105.485,4,0.1218503,1.095694,8.99213,119.3363,4805.487,-9.33,-117.2069,0,25.7,
4,105.585,4,0.1200441,1.081743,9.011215,119.5687,4805.688,-9.33,-117.2068,0,25.7,
4,105.685,4,0.1146656,1.032476,9.00423,119.1175,4805.88,-9.33,-117.2066,0,25.7,
4,105.785,4,0.1238556,1.113814,8.992846,119.6513,4806.119,-9.33,-117.2066,0,25.7,
4,105.885,4,0.1153431,1.035928,8.981276,119.2162,4806.307,-9.33,-117.2066,0,25.7,
4,105.985,4,0.1196494,1.074943,8.984105,119.6488,4806.496,-9.33,-117.2066,0,25.7,
4,106.085,4,0.1258405,1.134267,9.013531,119.025,4806.691,-9.33,-117.2067,0,25.7,
4,106.185,4,0.1221218,1.099688,9.004847,119.115,4806.885,-9.33,-117.2066,0,25.7,
4,106.285,4,0.1272514,1.145019,8.998087,119.3838,4807.124,-9.33,-117.2066,0,25.7,
4,106.385,4,0.1194597,1.072653,8.979207,119.1225,4807.315,-9.33,-117.2066,0,25.7,
4,106.485,4,0.122342,1.098756,8.981021,119.6663,4807.509,-9.33,-117.2064,0,25.8,
4,106.585,4,0.1234874,1.111989,9.004884,119.2875,4807.703,-9.33,-117.2066,0,25.8,
4,106.685,4,0.1189,1.070279,9.001512,119.3425,4807.894,-9.33,-117.2067,0,25.8,
4,106.785,4,0.1282057,1.153164,8.994636,119.5625,4808.085,-9.33,-117.2067,0,25.8,
4,106.885,4,0.1236283,1.110541,8.982901,119.1938,4808.273,-9.33,-117.2067,0,25.8,
4,106.985,4,0.1257046,1.128983,8.981241,119.5238,4808.47,-9.33,-117.2067,0,25.8,
4,107.085,4,0.1280951,1.153664,9.006308,119.4,4808.711,-9.33,-117.2067,0,25.8,
4,107.185,4,0.1213661,1.09193,8.996991,119.5225,4808.902,-9.33,-117.2066,0,25.8,
4,107.285,4,0.1305629,1.174025,8.992025,119.2025,4809.096,-9.33,-117.2065,0,25.8,
4,107.385,4,0.124606,1.118484,8.976167,119.31,4809.286,-9.33,-117.2063,0,25.8,
4,107.485,4,0.1233274,1.107755,8.982229,119.4525,4809.479,-9.33,-117.2066,0,25.8,
4,107.585,4,0.127142,1.145425,9.009023,119.0938,4809.675,-9.33,-117.2067,0,25.8,
4,107.685,4,0.1082314,0.9750483,9.008926,119.235,4809.869,-9.33,-117.2067,0,25.8,
4,107.785,4,0.1177935,1.060615,9.004017,119.5075,4810.06,-9.33,-117.2066,0,25.8,
4,107.885,4,0.1106449,0.9949486,8.99227,119.2262,4810.297,-9.33,-117.2067,0,25.8,
4,107.985,4,0.1143957,1.028667,8.992183,119.7762,4810.491,-9.33,-117.2068,0,25.8,
4,108.085,4,0.1198587,1.080217,9.012416,119.0963,4810.688,-9.33,-117.2068,0,25.8,
4,108.185,4,0.1107782,0.9976602,9.005923,119.52,4810.877,-9.33,-117.2067,0,25.8,
4,108.285,4,0.1186425,1.06762,8.99863,118.9875,4811.069,-9.33,-117.2067,0,25.8,
4,108.385,4,0.1125445,1.011153,8.984473,119.1625,4811.261,-9.33,-117.2068,0,25.8,
4,108.485,4,0.1163146,1.045196,8.985938,119.7062,4811.5,-9.33,-117.207,0,25.8,
4,108.585,4,0.1224243,1.103686,9.015252,118.945,4811.687,-9.33,-117.2068,0,25.8,
4,108.685,4,0.1159123,1.044852,9.014159,119.505,4811.878,-9.33,-117.2068,0,25.8,
4,108.785,4,0.1230866,1.108492,9.005788,119.245,4812.072,-9.33,-117.2066,0,25.8,
4,108.885,4,0.1191165,1.07064,8.988171,119.4375,4812.266,-9.33,-117.2066,0,25.8,
4,108.985,4,0.1193797,1.072572,8.984542,119.6687,4812.458,-9.33,-117.2066,0,25.8,
4,109.085,4,0.1228644,1.106176,9.003227,119.2762,4812.648,-9.33,-117.2066,0,25.8,
4,109.185,4,0.1152316,1.037055,8.999741,119.43,4812.885,-9.33,-117.2066,0,25.8,
4,109.285,4,0.122682,1.103319,8.993322,119.4738,4813.08,-9.33,-117.2066,0,25.8,
4,109.385,4,0.1186641,1.065272,8.977204,119.6175,4813.275,-9.33,-117.2067,0,25.8,
4,109.485,4,0.1213664,1.08977,8.979177,119.3112,4813.466,-9.33,-117.207,0,25.8,
4,109.585,4,0.1281472,1.153777,9.003531,119.2412,4813.659,-9.33,-117.207,0,25.8,
4,109.685,4,0.1178867,1.061073,9.000787,119.445,4813.856,-9.33,-117.2069,0,25.8,
4,109.785,4,0.1258115,1.131799,8.995991,119.2988,4814.045,-9.33,-117.2068,0,25.8,
4,109.885,4,0.1190587,1.06887,8.977674,119.425,4814.281,-9.33,-117.2068,0,25.8,
4,109.985,4,0.1211695,1.08791,8.978415,119.3612,4814.475,-9.33,-117.207,0,25.8,
4,110.085,4,0.1288604,1.160155,9.003199,119.135,4814.666,-9.33,-117.2071,0,25.8,
4,110.185,4,0.1182547,1.064385,9.000784,119.4762,4814.857,-9.33,-117.2073,0,25.8,
4,110.285,4,0.1211533,1.090914,9.004407,119.2587,4815.047,-9.33,-117.2073,0,25.8,
4,110.385,4,0.1160135,1.042287,8.984182,119.3887,4815.239,-9.33,-117.207,0,25.8,
4,110.485,4,0.1179416,1.059397,8.982389,119.5638,4815.478,-9.33,-117.207,0,25.8,
4,110.585,4,0.1257375,1.13262,9.007818,119.21,4815.671,-9.33,-117.2071,0,25.8,
4,110.685,4,0.115433,1.039234,9.00292,119.4075,4815.865,-9.33,-117.207,0,25.8,
4,110.785,4,0.1247258,1.122391,8.998871,118.9675,4816.056,-9.33,-117.207,0,25.7,
4,110.885,4,0.121143,1.088072,8.981718,119.6237,4816.244,-9.33,-117.207,0,25.7,
4,110.985,4,0.1193859,1.072098,8.980102,119.4888,4816.435,-9.33,-117.207,0,25.7,
4,111.085,4,0.128633,1.159425,9.013429,118.9875,4816.625,-9.33,-117.2071,0,25.7,
4,111.185,4,0.1205945,1.086806,9.012067,119.4225,4816.866,-9.33,-117.2071,0,25.7,
4,111.285,4,0.1272518,1.146114,9.00666,119.19,4817.063,-9.33,-117.207,0,25.7,
4,111.385,4,0.1179311,1.059589,8.984811,119.72,4817.255,-9.33,-117.2068,0,25.7,
4,111.485,4,0.1167061,1.048207,8.981594,119.3913,4817.449,-9.33,-117.2067,0,25.7,
4,111.585,4,0.1230124,1.108141,9.008369,119.3575,4817.64,-9.33,-117.2068,0,25.7,
4,111.685,4,0.1151216,1.037305,9.010512,119.5625,4817.83,-9.33,-117.2068,0,25.7,
4,111.785,4,0.1249222,1.125213,9.007311,119.505,4818.021,-9.33,-117.2068,0,25.7,
4,111.885,4,0.1241679,1.116334,8.990523,119.3937,4818.261,-9.33,-117.2068,0,25.7,
4,111.985,4,0.1227877,1.103572,8.987641,119.0788,4818.451,-9.33,-117.2072,0,25.7,
4,112.085,4,0.1229083,1.107024,9.006911,119.305,4818.645,-9.33,-117.2073,0,25.7,
4,112.185,4,0.1135884,1.023341,9.009202,119.355,4818.837,-9.33,-117.2074,0,25.7,
4,112.285,4,0.1205022,1.085201,9.005651,119.5475,4819.031,-9.33,-117.2073,0,25.7,
4,112.385,4,0.1179411,1.059719,8.985148,119.5925,4819.226,-9.33,-117.2071,0,25.7,
4,112.485,4,0.1179328,1.059189,8.981297,119.3237,4819.42,-9.33,-117.2072,0,25.7,
4,112.585,4,0.1274686,1.148016,9.006268,119.2475,4819.615,-9.33,-117.2073,0,25.7,
4,112.685,4,0.1166298,1.050528,9.007376,119.485,4819.806,-9.33,-117.2071,0,25.7,
4,112.785,4,0.1228824,1.106514,9.004658,119.3388,4820.047,-9.33,-117.2071,0,25.7,
4,112.885,4,0.1205926,1.083604,8.985653,119.5975,4820.24,-9.33,-117.2069,0,25.7,
4,112.985,4,0.1193555,1.071997,8.981551,118.835,4820.43,-9.33,-117.2071,0,25.7,
4,113.085,4,0.1273579,1.147179,9.007518,119.5025,4820.619,-9.33,-117.2072,0,25.7,
4,113.185,4,0.117736,1.060644,9.008664,119.2625,4820.81,-9.33,-117.2073,0,25.7,
4,113.285,4,0.1217326,1.096301,9.005813,119.1475,4821.001,-9.33,-117.2071,0,25.7,
4,113.385,4,0.1189904,1.069126,8.984984,119.6625,4821.245,-9.33,-117.2068,0,25.7,
4,113.485,4,0.1165718,1.046719,8.979182,119.06,4821.436,-9.33,-117.2068,0,25.7,
4,113.585,4,0.123318,1.110272,9.00332,119.5362,4821.63,-9.33,-117.207,0,25.7,
4,113.685,4,0.1155156,1.040315,9.005846,119.56,4821.824,-9.33,-117.207,0,25.7,
4,113.785,4,0.1202262,1.082629,9.004939,119.5512,4822.018,-9.33,-117.207,0,25.7,
4,113.885,4,0.1182793,1.062648,8.984226,119.185,4822.214,-9.33,-117.2069,0,25.7,
4,113.985,4,0.1163801,1.045144,8.980439,119.235,4822.407,-9.33,-117.2069,0,25.7,
4,114.085,4,0.1203889,1.084032,9.004422,119.32,4822.601,-9.33,-117.207,0,25.7,
4,114.185,4,0.1133643,1.02111,9.007329,119.2012,4822.791,-9.33,-117.2072,0,25.7,
4,114.285,4,0.1191278,1.073111,9.008066,119.3863,4823.036,-9.33,-117.2072,0,25.7,
4,114.385,4,0.11842,1.06422,8.986827,119.4275,4823.23,-9.33,-117.2072,0,25.7,
4,114.485,4,0.1154402,1.03688,8.981959,119.1125,4823.42,-9.33,-117.2073,0,25.7,
4,114.585,4,0.1221957,1.101305,9.012639,119.5575,4823.606,-9.33,-117.2075,0,25.7,
4,114.685,4,0.1178189,1.062096,9.014646,119.43,4823.8,-9.33,-117.2073,0,25.7,
4,114.785,4,0.1220914,1.100448,9.013311,119.4125,4823.991,-9.33,-117.2072,0,25.7,
4,114.885,4,0.1209784,1.08776,8.991363,119.7675,4824.188,-9.33,-117.207,0,25.7,
4,114.985,4,0.1169941,1.051318,8.986072,119.245,4824.426,-9.33,-117.2071,0,25.7,
4,115.085,4,0.1233952,1.111697,9.009243,119.405,4824.623,-9.33,-117.2073,0,25.7,
4,115.185,4,0.1124424,1.013092,9.009874,119.03,4824.816,-9.33,-117.2073,0,25.7,
4,115.285,4,0.1177039,1.060427,9.009274,119.6587,4825.009,-9.33,-117.2073,0,25.7,
4,115.385,4,0.1198715,1.077661,8.99013,119.255,4825.2,-9.33,-117.2074,0,25.7,
4,115.485,4,0.1153998,1.036785,8.984294,119.3125,4825.393,-9.33,-117.2074,0,25.7,
4,115.585,4,0.1221743,1.100399,9.006797,119.5175,4825.58,-9.33,-117.2076,0,25.7,
4,115.685,4,0.1180146,1.063755,9.013763,119.3075,4825.821,-9.33,-117.2076,0,25.7,
4,115.785,4,0.1221892,1.101354,9.013515,119.6037,4826.014,-9.33,-117.2075,0,25.7,
4,115.885,4,0.1182243,1.063229,8.993322,119.4463,4826.208,-9.33,-117.2075,0,25.7,
4,115.985,4,0.1147989,1.032021,8.98982,119.3962,4826.404,-9.33,-117.2075,0,25.7,
4,116.085,4,0.1218656,1.098224,9.011757,119.275,4826.592,-9.33,-117.2077,0,25.7,
4,116.185,4,0.1138149,1.025867,9.013472,119.4188,4826.781,-9.33,-117.2076,0,25.7,
4,116.285,4,0.1186743,1.069945,9.015806,119.5075,4826.976,-9.33,-117.2074,0,25.7,
4,116.385,4,0.118521,1.065535,8.990263,119.2437,4827.17,-9.33,-117.2072,0,25.7,
4,116.485,4,0.1140751,1.02489,8.984341,119.205,4827.411,-9.33,-117.2072,0,25.7,
4,116.585,4,0.1244938,1.121394,9.007627,119.5088,4827.605,-9.33,-117.2076,0,25.7,
4,116.685,4,0.1134527,1.022847,9.01563,119.2875,4827.801,-9.33,-117.2077,0,25.7,
4,116.785,4,0.1167025,1.052052,9.014816,119.8988,4827.991,-9.33,-117.2078,0,25.7,
4,116.885,4,0.1187758,1.068013,8.991839,119.0812,4828.182,-9.33,-117.2076,0,25.7,
4,116.985,4,0.1136603,1.021379,8.986248,119.6037,4828.38,-9.33,-117.2076,0,25.7,
4,117.085,4,0.1230818,1.108203,9.003791,119.5238,4828.576,-9.33,-117.2076,0,25.7,
4,117.185,4,0.1188292,1.070464,9.008429,119.3175,4828.767,-9.33,-117.2076,0,25.7,
4,117.285,4,0.1217578,1.096785,9.007924,119.68,4828.962,-9.33,-117.2074,0,25.7,
4,117.385,4,0.124365,1.117552,8.986068,119.2313,4829.203,-9.33,-117.2073,0,25.7,
4,117.485,4,0.1184016,1.063408,8.981362,119.31,4829.39,-9.33,-117.2074,0,25.7,
4,117.585,4,0.1271752,1.144616,9.000314,119.3175,4829.583,-9.33,-117.2076,0,25.7,
4,117.685,4,0.1212505,1.092115,9.0071,119.5025,4829.777,-9.33,-117.2076,0,25.7,
4,117.785,4,0.123871,1.116029,9.009608,119.6125,4829.971,-9.33,-117.2075,0,25.7,
4,117.885,4,0.1291097,1.160071,8.985155,119.3562,4830.166,-9.33,-117.2075,0,25.7,
4,117.985,4,0.122317,1.098227,8.978532,119.2663,4830.355,-9.33,-117.2076,0,25.7,
4,118.085,4,0.1284539,1.155697,8.996976,119.4013,4830.55,-9.33,-117.2079,0,25.7,
4,118.185,4,0.1231687,1.109473,9.007751,119.3775,4830.789,-9.33,-117.208,0,25.7,
4,118.285,4,0.1244634,1.12129,9.008992,119.5825,4830.981,-9.33,-117.2081,0,25.7,
4,118.385,4,0.125731,1.129951,8.98705,119.1238,4831.17,-9.33,-117.2078,0,25.7,
4,118.485,4,0.1201907,1.079551,8.981984,119.4363,4831.364,-9.33,-117.2078,0,25.7,
4,118.585,4,0.1252506,1.127061,8.998446,119.14,4831.56,-9.33,-117.208,0,25.7,
4,118.685,4,0.1204119,1.084679,9.008069,119.3538,4831.754,-9.33,-117.2081,0,25.7,
4,118.785,4,0.1221931,1.101117,9.01129,119.6225,4831.942,-9.33,-117.2082,0,25.7,
4,118.885,4,0.126881,1.141194,8.994207,118.9325,4832.185,-9.33,-117.2082,0,25.7,
4,118.985,4,0.1185229,1.064954,8.985217,119.565,4832.379,-9.33,-117.2082,0,25.7,
4,119.085,4,0.1265766,1.13893,8.997948,119.3137,4832.571,-9.33,-117.2083,0,25.7,
4,119.185,4,0.1222437,1.101409,9.009949,119.6587,4832.762,-9.33,-117.2083,0,25.7,
4,119.285,4,0.1227499,1.10579,9.008481,119.14,4832.955,-9.33,-117.2083,0,25.7,
4,119.385,4,0.1291018,1.160746,8.990938,119.2925,4833.15,-9.33,-117.2083,0,25.7,
4,119.485,4,0.1213815,1.090871,8.987127,119.4925,4833.341,-9.33,-117.2081,0,25.7,
4,119.585,4,0.1278905,1.151316,9.002354,119.3275,4833.581,-9.33,-117.2081,0,25.7,
4,119.685,4,0.1228945,1.107862,9.014738,119.3812,4833.772,-9.33,-117.2081,0,25.7,
4,119.785,4,0.1224834,1.103725,9.011221,119.415,4833.961,-9.33,-117.2078,0,25.7,
4,119.885,4,0.1257396,1.130782,8.99305,119.235,4834.155,-9.33,-117.2076,0,25.7,
4,119.985,4,0.1178493,1.058923,8.985399,119.4125,4834.348,-9.33,-117.2076,0,25.7,
4,120.085,4,0.1245082,1.120066,8.99592,119.25,4834.545,-9.33,-117.2076,0,25.7,
4,120.185,4,0.1218501,1.098123,9.012079,119.425,4834.734,-9.33,-117.2077,0,25.7,
4,120.285,4,0.1209349,1.089322,9.007509,119.5125,4834.971,-9.33,-117.2075,0,25.7,
4,120.385,4,0.1284361,1.154644,8.990031,119.3312,4835.162,-9.33,-117.2074,0,25.7,
4,120.485,4,0.119724,1.075371,8.98209,119.385,4835.356,-9.33,-117.2073,0,25.7,
4,120.585,4,0.1243675,1.11839,8.992622,119.17,4835.554,-9.33,-117.2073,0,25.7,
4,120.685,4,0.1226405,1.104959,9.009735,119.61,4835.747,-9.33,-117.2074,0,25.7,
4,120.785,4,0.1200698,1.081038,9.003416,119.1362,4835.938,-9.33,-117.2074,0,25.7,
4,120.885,4,0.1243195,1.118065,8.993486,118.995,4836.132,-9.33,-117.2073,0,25.7,
4,120.985,4,0.1163645,1.04556,8.98521,119.3063,4836.328,-9.33,-117.2073,0,25.7,
4,121.085,4,0.1230139,1.106427,8.994323,119.245,4836.521,-9.33,-117.2075,0,25.7,
4,121.185,4,0.1194904,1.076914,9.012552,119.6587,4836.762,-9.33,-117.2076,0,25.7,
4,121.285,4,0.1194812,1.076108,9.006506,119.2138,4836.953,-9.33,-117.2075,0,25.7,
4,121.385,4,0.125185,1.125431,8.99014,119.3875,4837.141,-9.33,-117.2075,0,25.7,
4,121.485,4,0.1185835,1.064928,8.980402,119.2038,4837.335,-9.33,-117.2076,0,25.7,
4,121.585,4,0.1236171,1.111278,8.989681,119.4063,4837.527,-9.33,-117.2077,0,25.7,
4,121.685,4,0.1186639,1.069273,9.010933,119.6387,4837.717,-9.33,-117.2079,0,25.7,
4,121.785,4,0.1180893,1.063421,9.005224,119.3662,4837.911,-9.33,-117.2079,0,25.7,
4,121.885,4,0.1256975,1.130389,8.992935,119.2712,4838.155,-9.33,-117.2076,0,25.7,
4,121.985,4,0.1195388,1.074017,8.984674,119.2487,4838.349,-9.33,-117.2076,0,25.7,
4,122.085,4,0.1238591,1.114074,8.994691,119.23,4838.54,-9.33,-117.2077,0,25.7,
4,122.185,4,0.1198504,1.08097,9.019327,119.535,4838.729,-9.33,-117.2078,0,25.7,
4,122.285,4,0.117788,1.06181,9.014586,119.5163,4838.921,-9.33,-117.2077,0,25.7,
4,122.385,4,0.1229484,1.107102,9.004604,119.1837,4839.115,-9.33,-117.2076,0,25.7,
4,122.485,4,0.1098775,0.9888629,8.999681,119.39,4839.348,-9.33,-117.2074,0,25.7,
4,122.585,4,0.116778,1.051756,9.006456,119.305,4839.541,-9.33,-117.2073,0,25.7,
4,122.685,4,0.1150158,1.037737,9.022556,119.69,4839.735,-9.33,-117.2072,0,25.7,
4,122.785,4,0.1137945,1.026043,9.01663,119.1613,4839.931,-9.33,-117.2068,0,25.7,
4,122.885,4,0.1193695,1.074852,9.00441,119.3713,4840.126,-9.33,-117.2067,0,25.7,
4,122.985,4,0.1116566,1.003928,8.991211,119.2288,4840.318,-9.33,-117.2066,0,25.7,
4,123.085,4,0.1167208,1.050071,8.996434,119.7325,4840.512,-9.33,-117.2068,0,25.6,
4,123.185,4,0.1167995,1.053165,9.016869,119.3713,4840.706,-9.33,-117.2069,0,25.6,
4,123.285,4,0.1151326,1.037126,9.008103,119.2463,4840.896,-9.33,-117.207,0,25.6,
4,123.385,4,0.1176707,1.058715,8.997273,119.3625,4841.141,-9.33,-117.2071,0,25.6,
4,123.485,4,0.1114181,1.001288,8.986762,119.19,4841.331,-9.33,-117.2072,0,25.6,
4,123.585,4,0.116315,1.046047,8.993226,119.5887,4841.523,-9.33,-117.2074,0,25.6,
4,123.685,4,0.1162846,1.048271,9.014705,119.4738,4841.715,-9.33,-117.2075,0,25.6,
4,123.785,4,0.1166742,1.051181,9.009543,119.2387,4841.904,-9.33,-117.2074,0,25.6,
4,123.885,4,0.1207441,1.086663,8.999716,119.43,4842.096,-9.33,-117.2073,0,25.6,
4,123.985,4,0.1133893,1.019288,8.989279,119.2787,4842.333,-9.33,-117.2072,0,25.6,
4,124.085,4,0.1183693,1.064626,8.994102,119.4463,4842.53,-9.33,-117.207,0,25.7,
4,124.185,4,0.1187534,1.070413,9.013741,119.3375,4842.721,-9.33,-117.2069,0,25.7,
4,124.285,4,0.1156555,1.041725,9.007132,119.2113,4842.915,-9.33,-117.207,0,25.7,
4,124.385,4,0.1241817,1.117585,8.999595,119.5387,4843.101,-9.33,-117.2071,0,25.7,
4,124.485,4,0.1185494,1.065204,8.985312,119.3325,4843.297,-9.33,-117.2071,0,25.7,
4,124.585,4,0.1227296,1.103358,8.990155,119.1887,4843.489,-9.33,-117.2073,0,25.7,
4,124.685,4,0.122604,1.104968,9.0125,119.4738,4843.729,-9.33,-117.2075,0,25.7,
4,124.785,4,0.1201917,1.082951,9.010197,119.2175,4843.922,-9.33,-117.2076,0,25.7,
4,124.885,4,0.124515,1.120533,8.999187,119.6188,4844.119,-9.33,-117.2077,0,25.7,
4,124.985,4,0.1168457,1.050259,8.988427,119.235,4844.315,-9.33,-117.2076,0,25.7,
4,125.085,4,0.1209978,1.088429,8.995449,119.5763,4844.507,-9.33,-117.2078,0,25.7,
4,125.185,4,0.1188957,1.072072,9.016912,119.1413,4844.701,-9.33,-117.2078,0,25.7,
4,125.285,4,0.116561,1.05022,9.010048,119.3838,4844.893,-9.33,-117.2077,0,25.7,
4,125.385,4,0.1223331,1.1014,9.003283,119.4463,4845.085,-9.33,-117.2074,0,25.7,
4,125.485,4,0.1153511,1.036961,8.989607,119.23,4845.273,-9.33,-117.2075,0,25.7,
4,125.585,4,0.1196081,1.075777,8.994184,119.7087,4845.511,-9.33,-117.2076,0,25.7,
4,125.685,4,0.119863,1.080704,9.016159,119.2175,4845.703,-9.33,-117.2077,0,25.7,
4,125.785,4,0.1164617,1.049606,9.01246,119.4212,4845.891,-9.33,-117.2077,0,25.7,
4,125.885,4,0.122047,1.098879,9.003737,119.465,4846.085,-9.33,-117.2074,0,25.7,
4,125.985,4,0.116186,1.044563,8.990437,119.2562,4846.275,-9.33,-117.2075,0,25.7,
4,126.085,4,0.1201494,1.080333,8.991586,119.6625,4846.512,-9.33,-117.2076,0,25.7,
4,126.185,4,0.1221458,1.101195,9.015413,119.08,4846.706,-9.33,-117.2074,0,25.7,
4,126.285,4,0.1180046,1.063135,9.009271,119.4188,4846.901,-9.33,-117.2072,0,25.7,
4,126.385,4,0.123785,1.114714,9.005239,119.485,4847.092,-9.33,-117.2071,0,25.7,
4,126.485,4,0.1169461,1.051214,8.988873,119.3962,4847.284,-9.33,-117.2069,0,25.7,
4,126.585,4,0.119703,1.076037,8.989226,119.5175,4847.475,-9.33,-117.2071,0,25.7,
4,126.685,4,0.1221109,1.100481,9.012144,119.285,4847.665,-9.33,-117.2072,0,25.7,
4,126.785,4,0.1169284,1.053107,9.006422,119.29,4847.902,-9.33,-117.2072,0,25.7,
4,126.885,4,0.1240553,1.116477,8.99984,119.4912,4848.098,-9.33,-117.2071,0,25.7,
4,126.985,4,0.1173648,1.054445,8.984338,119.35,4848.29,-9.33,-117.207,0,25.7,
4,127.085,4,0.1200444,1.078573,8.984786,119.585,4848.494,-9.33,-117.2072,0,25.7,
4,127.185,4,0.1209586,1.089722,9.009045,119.055,4848.686,-9.33,-117.2074,0,25.7,
4,127.285,4,0.1204281,1.084925,9.008903,119.48,4848.875,-9.33,-117.2074,0,25.7,
4,127.385,4,0.1255266,1.131204,9.011673,119.215,4849.067,-9.33,-117.2073,0,25.7,
4,127.485,4,0.1133699,1.020402,9.000645,119.2862,4849.257,-9.33,-117.2072,0,25.6,
4,127.585,4,0.1187813,1.069178,9.001239,119.5788,4849.45,-9.33,-117.2074,0,25.6,
4,127.685,4,0.1210937,1.09293,9.025495,119.1012,4849.69,-9.33,-117.2076,0,25.6,
4,127.785,4,0.1173719,1.058644,9.019568,119.4938,4849.877,-9.33,-117.2075,0,25.6,
4,127.885,4,0.1217386,1.097311,9.013664,119.3812,4850.073,-9.33,-117.2074,0,25.6,
4,127.985,4,0.1156281,1.040195,8.996044,119.5588,4850.268,-9.33,-117.2073,0,25.6,
4,128.085,4,0.1166751,1.049561,8.995583,119.3913,4850.461,-9.33,-117.2074,0,25.6,
4,128.185,4,0.1201257,1.083292,9.017983,119.2125,4850.652,-9.33,-117.2076,0,25.6,
4,128.285,4,0.1166574,1.051636,9.014738,119.5187,4850.886,-9.33,-117.2076,0,25.6,
4,128.385,4,0.1231436,1.109278,9.008004,119.3312,4851.08,-9.33,-117.2075,0,25.6,
4,128.485,4,0.1153689,1.03698,8.988387,119.3937,4851.274,-9.33,-117.2073,0,25.6,
4,128.585,4,0.1182786,1.063106,8.988149,119.3512,4851.467,-9.33,-117.2073,0,25.7,
4,128.685,4,0.1199567,1.081197,9.013227,119.1575,4851.656,-9.33,-117.2074,0,25.7,
4,128.785,4,0.1146678,1.033213,9.01049,119.2675,4851.848,-9.33,-117.2073,0,25.7,
4,128.885,4,0.1213548,1.092894,9.005775,119.36,4852.041,-9.33,-117.2069,0,25.7,
4,128.985,4,0.1195698,1.074378,8.985359,119.4025,4852.235,-9.33,-117.2069,0,25.7,
4,129.085,4,0.1206223,1.083844,8.985436,119.3363,4852.473,-9.33,-117.2071,0,25.7,
4,129.185,4,0.123672,1.114162,9.00901,119.19,4852.668,-9.33,-117.2072,0,25.7,
4,129.285,4,0.1181671,1.06434,9.007075,119.6025,4852.857,-9.33,-117.2069,0,25.7,
4,129.385,4,0.1231338,1.108667,9.003762,119.305,4853.046,-9.33,-117.2068,0,25.7,
4,129.485,4,0.1179369,1.059667,8.985031,119.4912,4853.236,-9.33,-117.2067,0,25.7,
4,129.585,4,0.1185856,1.065392,8.98416,119.6175,4853.433,-9.33,-117.2068,0,25.7,
4,129.685,4,0.1224912,1.103712,9.010537,119.1475,4853.63,-9.33,-117.207,0,25.7,
4,129.785,4,0.1139113,1.026416,9.010664,119.4538,4853.866,-9.33,-117.207,0,25.7,
4,129.885,4,0.1213994,1.09344,9.006968,119.185,4854.054,-9.33,-117.2069,0,25.7,
4,129.985,4,0.1168453,1.050324,8.98901,119.7275,4854.245,-9.33,-117.2067,0,25.7,
