Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius Rotary_3N_4tests-REVERSE_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.Fx (N),DAQ.COF (),Rotary.Velocity (rpm),XYZ.X Position (mm),XYZ.Y Position (mm),XYZ.Z Position (mm),
7,16.78,7,2.993572,0.5762147,0.192484,239.0975,0,-12.33,-114.5795,
7,16.88,7,2.986478,0.5751917,0.1925987,238.7375,0,-12.33,-114.5795,
7,16.98,7,2.998138,0.5886881,0.1963512,238.5075,0,-12.33,-114.5797,
7,17.08,7,2.988853,0.5809332,0.1943666,238.6687,0,-12.33,-114.5797,
7,17.18,7,2.992011,0.5868565,0.1961412,238.6463,0,-12.33,-114.5796,
7,17.28,7,2.996866,0.5778871,0.1928305,238.7762,0,-12.33,-114.5796,
7,17.38,7,2.98742,0.5752567,0.1925597,238.68,0,-12.33,-114.5798,
7,17.48,7,2.997089,0.5862395,0.195603,238.5412,0,-12.33,-114.5797,
7,17.58,7,2.989835,0.5825959,0.1948589,238.8475,0,-12.33,-114.5798,
7,17.68,7,2.995776,0.5906755,0.1971695,238.6737,0,-12.33,-114.5801,
7,17.78,7,2.998847,0.5785723,0.1929316,238.7163,0,-12.33,-114.58,
7,17.88,7,2.989769,0.5761043,0.1926919,239.01,0,-12.33,-114.5799,
7,17.98,7,2.998002,0.5904515,0.1969483,238.5625,0,-12.33,-114.5799,
7,18.08,7,2.990946,0.5837682,0.1951785,238.5712,0,-12.33,-114.58,
7,18.18,7,2.993005,0.5876359,0.1963364,238.785,0,-12.33,-114.5801,
7,18.28,7,2.999188,0.5792024,0.1931197,238.7075,0,-12.33,-114.5803,
7,18.38,7,2.989856,0.5763543,0.1927699,238.7425,0,-12.33,-114.5802,
7,18.48,7,2.99898,0.5903215,0.1968407,238.5337,0,-12.33,-114.5803,
7,18.58,7,2.991646,0.5832746,0.1949678,238.6662,0,-12.33,-114.5802,
7,18.68,7,2.995667,0.5859051,0.1955841,238.7038,0,-12.33,-114.5801,
7,18.78,7,2.998671,0.580313,0.1935234,238.7325,0,-12.33,-114.58,
7,18.88,7,2.991414,0.577111,0.1929225,238.485,0,-12.33,-114.5801,
7,18.98,7,2.997014,0.5881165,0.1962341,238.725,0,-12.33,-114.58,
7,19.08,7,2.992373,0.5824433,0.1946426,238.5375,0,-12.33,-114.5801,
7,19.18,7,2.992528,0.5877366,0.1964014,238.6525,0,-12.33,-114.5802,
7,19.28,7,2.998813,0.5805338,0.1935879,239.0625,0,-12.33,-114.5803,
7,19.38,7,2.990317,0.576481,0.1927826,238.6237,0,-12.33,-114.5804,
7,19.48,7,2.999593,0.5907405,0.1969402,238.8775,0,-12.33,-114.5804,
7,19.58,7,2.991742,0.5842683,0.1952937,238.4587,0,-12.33,-114.5803,
7,19.68,7,2.997172,0.5890616,0.1965391,238.845,0,-12.33,-114.5805,
7,19.78,7,3.001021,0.5780333,0.1926122,239.1387,0,-12.33,-114.5806,
7,19.88,7,2.992305,0.5781177,0.1932015,238.4438,0,-12.33,-114.5805,
7,19.98,7,3.000049,0.5931501,0.1977135,238.7238,0,-12.33,-114.5807,
7,20.08,7,2.996166,0.5846807,0.195143,238.7837,0,-12.33,-114.5809,
7,20.18,7,2.995243,0.5899871,0.1969747,238.8487,0,-12.33,-114.581,
7,20.28,7,3.002977,0.5793842,0.1929366,238.9275,0,-12.33,-114.5809,
7,20.38,7,2.993528,0.5824693,0.1945762,238.6412,0,-12.33,-114.5807,
7,20.48,7,2.999532,0.5904352,0.1968425,238.8763,0,-12.33,-114.5805,
7,20.58,7,2.994999,0.5842781,0.1950846,238.6913,0,-12.33,-114.5806,
7,20.68,7,2.997476,0.5880288,0.1961747,238.5838,0,-12.33,-114.5806,
7,20.78,7,3.001324,0.5776793,0.1924748,238.7875,0,-12.33,-114.5805,
7,20.88,7,2.994448,0.5810989,0.1940588,238.6588,0,-12.33,-114.5806,
7,20.98,7,2.999631,0.5935885,0.1978872,238.63,0,-12.33,-114.5807,
7,21.08,7,2.997343,0.5868046,0.1957749,238.6312,0,-12.33,-114.5808,
7,21.18,7,2.993293,0.5871066,0.1961407,238.8925,0,-12.33,-114.5809,
7,21.28,7,3.00399,0.578056,0.1924294,238.865,0,-12.33,-114.5808,
7,21.38,7,2.993729,0.5841417,0.1951217,238.5587,0,-12.33,-114.5808,
7,21.48,7,3.000829,0.5934488,0.1977616,239.0087,0,-12.33,-114.581,
7,21.58,7,2.997336,0.5850445,0.1951881,238.6387,0,-12.33,-114.581,
7,21.68,7,2.998398,0.5864149,0.195576,238.7513,0,-12.33,-114.581,
7,21.78,7,3.00429,0.5804071,0.1931928,238.7637,0,-12.33,-114.581,
7,21.88,7,2.996017,0.5818231,0.1941988,238.6687,0,-12.33,-114.5811,
7,21.98,7,3.003231,0.5867429,0.1953705,238.985,0,-12.33,-114.5813,
7,22.08,7,2.998956,0.5875288,0.1959111,238.355,0,-12.33,-114.5811,
7,22.18,7,2.994581,0.586574,0.1958785,238.8037,0,-12.33,-114.5813,
7,22.28,7,3.005652,0.5793647,0.1927584,238.9662,0,-12.33,-114.5814,
7,22.38,7,2.994562,0.5855966,0.1955533,238.4038,0,-12.33,-114.5814,
7,22.48,7,3.002386,0.5933514,0.1976266,238.9487,0,-12.33,-114.5815,
7,22.58,7,3.000863,0.584749,0.1948603,238.66,0,-12.33,-114.5815,
7,22.68,7,2.998835,0.5828687,0.1943651,238.775,0,-12.33,-114.5812,
7,22.78,7,3.005247,0.5846255,0.1945349,238.8187,0,-12.33,-114.5813,
7,22.88,7,2.997321,0.585366,0.1952964,238.4525,0,-12.33,-114.5814,
7,22.98,7,3.003863,0.5925785,0.1972722,238.8225,0,-12.33,-114.5815,
7,23.08,7,3.003334,0.5785658,0.1926412,238.615,0,-12.33,-114.5815,
7,23.18,7,2.995949,0.5822127,0.1943333,238.9012,0,-12.33,-114.5815,
7,23.28,7,3.006371,0.5892824,0.1960112,238.7012,0,-12.33,-114.5814,
7,23.38,7,2.997113,0.5815924,0.1940509,238.72,0,-12.33,-114.5815,
7,23.48,7,3.004306,0.5923967,0.1971826,238.685,0,-12.33,-114.5818,
7,23.58,7,3.00303,0.5929033,0.197435,238.5125,0,-12.33,-114.5818,
7,23.68,7,2.999021,0.5782119,0.1928002,238.8613,0,-12.33,-114.5816,
7,23.78,7,3.007272,0.5885062,0.1956944,238.6087,0,-12.33,-114.5816,
7,23.88,7,2.99803,0.5879185,0.1961016,238.86,0,-12.33,-114.5816,
7,23.98,7,3.003259,0.5928189,0.1973918,238.6725,0,-12.33,-114.5814,
7,24.08,7,3.001504,0.590682,0.1967954,238.6412,0,-12.33,-114.581,
7,24.18,7,2.994076,0.5765265,0.1925557,239.1625,0,-12.33,-114.581,
7,24.28,7,3.002714,0.5900293,0.1964986,239.0425,0,-12.33,-114.5811,
7,24.38,7,2.994739,0.58635,0.1957934,238.7062,0,-12.33,-114.5809,
7,24.48,7,2.99772,0.592939,0.1977966,239.0137,0,-12.33,-114.5806,
7,24.58,7,2.998572,0.5858823,0.1953871,238.3763,0,-12.33,-114.5805,
7,24.68,7,2.990992,0.5810209,0.1942569,238.755,0,-12.33,-114.5803,
7,24.78,7,3.002058,0.5915393,0.1970446,238.8988,0,-12.33,-114.5805,
7,24.88,7,2.991955,0.5865967,0.196058,238.6,0,-12.33,-114.5805,
7,24.98,7,2.996887,0.5899059,0.1968395,238.825,0,-12.33,-114.5805,
7,25.08,7,2.998596,0.5882237,0.1961663,238.705,0,-12.33,-114.5805,
7,25.18,7,2.987667,0.5791926,0.1938612,238.8975,0,-12.33,-114.5803,
7,25.28,7,2.999058,0.5909061,0.1970306,238.6675,0,-12.33,-114.58,
7,25.38,7,2.988212,0.5873047,0.1965405,238.5987,0,-12.33,-114.5798,
7,25.48,7,2.992479,0.5931436,0.1982115,238.8062,0,-12.33,-114.5798,
7,25.58,7,2.994807,0.5850704,0.1953617,238.865,0,-12.33,-114.5798,
7,25.68,7,2.987342,0.5780787,0.1935094,238.6687,0,-12.33,-114.5798,
7,25.78,7,2.996897,0.5939814,0.1981988,238.5475,0,-12.33,-114.5796,
7,25.88,7,2.987689,0.5838754,0.1954271,238.8687,0,-12.33,-114.5796,
7,25.98,7,2.991847,0.592585,0.1980666,238.8362,0,-12.33,-114.5798,
7,26.08,7,2.994169,0.5809495,0.1940269,238.585,0,-12.33,-114.5799,
7,26.18,7,2.986302,0.5806735,0.1944457,239.0225,0,-12.33,-114.5798,
7,26.28,7,2.995336,0.5939847,0.1983032,238.6387,0,-12.33,-114.5797,
7,26.38,7,2.98719,0.5821185,0.1948716,238.8887,0,-12.33,-114.5795,
7,26.48,7,2.9912,0.5920622,0.1979347,238.3875,0,-12.33,-114.5797,
7,26.58,7,2.994098,0.5810989,0.1940815,238.8975,0,-12.33,-114.5797,
7,26.68,7,2.985215,0.5812515,0.1947101,238.9225,0,-12.33,-114.5796,
7,26.78,7,2.994602,0.5925103,0.1978594,238.4888,0,-12.33,-114.5798,
7,26.88,7,2.989271,0.5865578,0.196221,238.8775,0,-12.33,-114.5798,
7,26.98,7,2.989893,0.5929163,0.1983068,238.7087,0,-12.33,-114.5796,
7,27.08,7,2.993222,0.5809137,0.1940764,238.725,0,-12.33,-114.5798,
7,27.18,7,2.985135,0.5798648,0.1942508,238.845,0,-12.33,-114.5801,
7,27.28,7,2.996299,0.5942997,0.1983446,238.6563,0,-12.33,-114.58,
7,27.38,7,2.989847,0.5870157,0.1963364,238.82,0,-12.33,-114.5801,
7,27.48,7,2.992414,0.5934781,0.1983276,238.635,0,-12.33,-114.5802,
7,27.58,7,2.996733,0.5801116,0.1935814,238.72,0,-12.33,-114.5804,
7,27.68,7,2.987422,0.5820146,0.1948217,238.6563,0,-12.33,-114.5803,
7,27.78,7,2.997055,0.5937151,0.1980995,238.8362,0,-12.33,-114.5801,
7,27.88,7,2.987054,0.5822225,0.1949153,238.8075,0,-12.33,-114.58,
7,27.98,7,2.989819,0.5920297,0.1980152,238.565,0,-12.33,-114.5798,
7,28.08,7,2.994088,0.584447,0.1952003,239,0,-12.33,-114.58,
7,28.18,7,2.986614,0.5793127,0.1939697,238.7112,0,-12.33,-114.5802,
7,28.28,7,2.995624,0.593293,0.1980532,238.5863,0,-12.33,-114.5804,
7,28.38,7,2.991992,0.5833429,0.194968,238.6838,0,-12.33,-114.5803,
7,28.48,7,2.990488,0.5947154,0.198869,238.6475,0,-12.33,-114.58,
7,28.58,7,2.996386,0.5832129,0.1946388,239.1113,0,-12.33,-114.5801,
7,28.68,7,2.985893,0.5788808,0.1938719,238.3237,0,-12.33,-114.5803,
7,28.78,7,2.996448,0.5969756,0.1992278,238.8162,0,-12.33,-114.5804,
7,28.88,7,2.989624,0.5863402,0.1961251,238.965,0,-12.33,-114.5806,
7,28.98,7,2.993955,0.5927442,0.1979803,238.5488,0,-12.33,-114.5809,
7,29.08,7,2.998383,0.582794,0.1943695,238.8275,0,-12.33,-114.581,
7,29.18,7,2.990807,0.5814171,0.1944014,238.8537,0,-12.33,-114.5808,
7,29.28,7,2.996773,0.5937995,0.1981463,238.6337,0,-12.33,-114.5809,
7,29.38,7,2.99581,0.5828135,0.1945429,238.7175,0,-12.33,-114.5811,
7,29.48,7,2.996702,0.5925525,0.1977349,238.5687,0,-12.33,-114.5813,
7,29.58,7,3.000724,0.5810696,0.1936432,238.9588,0,-12.33,-114.581,
7,29.68,7,2.992714,0.5861194,0.1958488,238.7925,0,-12.33,-114.581,
7,29.78,7,3.000525,0.5937021,0.1978661,238.7163,0,-12.33,-114.5811,
7,29.88,7,2.994442,0.5863565,0.195815,238.6775,0,-12.33,-114.5814,
7,29.98,7,2.994315,0.5940983,0.1984088,238.86,0,-12.33,-114.5812,
7,30.08,7,2.998414,0.5850575,0.1951223,238.7863,0,-12.33,-114.5812,
7,30.18,7,2.992011,0.5848432,0.1954682,238.485,0,-12.33,-114.5814,
7,30.28,7,2.998878,0.5966184,0.1989472,238.9837,0,-12.33,-114.5816,
7,30.38,7,2.99751,0.590328,0.1969395,238.7213,0,-12.33,-114.5817,
7,30.48,7,2.995893,0.5940009,0.1982717,238.585,0,-12.33,-114.5817,
7,30.58,7,3.003476,0.5841547,0.1944929,238.8963,0,-12.33,-114.5819,
7,30.68,7,2.995411,0.5887141,0.1965387,238.7937,0,-12.33,-114.5819,
7,30.78,7,3.003445,0.5984856,0.1992664,239.165,0,-12.33,-114.5817,
7,30.88,7,2.996373,0.5894675,0.196727,238.325,0,-12.33,-114.5816,
7,30.98,7,2.995287,0.592309,0.197747,238.8037,0,-12.33,-114.5816,
7,31.08,7,3.00203,0.5839403,0.1945151,239.0425,0,-12.33,-114.5815,
7,31.18,7,2.991379,0.5873339,0.1963422,238.3025,0,-12.33,-114.5814,
7,31.28,7,2.999943,0.5951343,0.1983818,238.9012,0,-12.33,-114.5815,
7,31.38,7,2.99982,0.5831155,0.1943835,238.7988,0,-12.33,-114.5815,
7,31.48,7,2.994271,0.59139,0.1975071,238.6113,0,-12.33,-114.5816,
7,31.58,7,3.00298,0.5854212,0.1949467,238.8537,0,-12.33,-114.5816,
7,31.68,7,2.993909,0.5845379,0.1952424,238.695,0,-12.33,-114.5816,
7,31.78,7,3.002138,0.5965696,0.1987149,238.8925,0,-12.33,-114.5819,
7,31.88,7,2.999584,0.590695,0.1969256,238.755,0,-12.33,-114.582,
7,31.98,7,2.998631,0.5848367,0.1950346,238.685,0,-12.33,-114.5822,
7,32.08,7,3.004297,0.5886199,0.195926,238.7087,0,-12.33,-114.582,
7,32.18,7,2.994082,0.586876,0.196012,238.77,0,-12.33,-114.5818,
7,32.28,7,3.001451,0.5976315,0.1991142,238.7437,0,-12.33,-114.5818,
7,32.38,7,3.002476,0.5886459,0.1960535,238.4287,0,-12.33,-114.582,
7,32.48,7,2.995203,0.5855933,0.1955104,239.0313,0,-12.33,-114.582,
7,32.58,7,3.005541,0.5893181,0.1960772,238.8112,0,-12.33,-114.5821,
7,32.68,7,2.996228,0.5848886,0.1952083,238.6712,0,-12.33,-114.582,
7,32.78,7,3.002361,0.597414,0.1989814,238.8438,0,-12.33,-114.5821,
7,32.88,7,3.001213,0.5912633,0.1970081,238.4687,0,-12.33,-114.582,
7,32.98,7,2.995092,0.5868598,0.1959405,238.9037,0,-12.33,-114.582,
7,33.08,7,3.004761,0.5890583,0.1960417,238.6838,0,-12.33,-114.5821,
7,33.18,7,2.995538,0.5876327,0.1961693,238.6312,0,-12.33,-114.5823,
7,33.28,7,3.003315,0.5981349,0.1991582,239.045,0,-12.33,-114.582,
7,33.38,7,3.000724,0.5915491,0.1971355,238.2688,0,-12.33,-114.582,
7,33.48,7,2.995572,0.581232,0.1940304,238.8675,0,-12.33,-114.5821,
7,33.58,7,3.005575,0.5947348,0.1978772,238.9938,0,-12.33,-114.5818,
7,33.68,7,2.995336,0.5883244,0.1964135,238.925,0,-12.33,-114.5818,
7,33.78,7,3.000432,0.5959266,0.1986136,238.845,0,-12.33,-114.582,
7,33.88,7,3.001786,0.5925168,0.1973881,238.455,0,-12.33,-114.5822,
7,33.98,7,2.994342,0.5777929,0.1929616,238.7462,0,-12.33,-114.5822,
7,34.08,7,3.005566,0.596141,0.1983457,238.7637,0,-12.33,-114.5822,
7,34.18,7,2.994649,0.5883114,0.1964542,238.5762,0,-12.33,-114.5822,
7,34.28,7,3.001073,0.5955142,0.1984337,238.9025,0,-12.33,-114.582,
7,34.38,7,3.00159,0.5913965,0.1970277,238.6037,0,-12.33,-114.582,
7,34.48,7,2.994875,0.5853627,0.1954548,238.6037,0,-12.33,-114.582,
7,34.58,7,3.005197,0.5969528,0.1986401,238.75,0,-12.33,-114.5821,
7,34.68,7,2.993479,0.5893993,0.1968944,238.8587,0,-12.33,-114.5821,
7,34.78,7,3.001649,0.5973653,0.1990124,238.82,0,-12.33,-114.5821,
7,34.88,7,3.001881,0.5912861,0.1969718,238.7188,0,-12.33,-114.582,
7,34.98,7,2.992181,0.5817126,0.1944109,238.5662,0,-12.33,-114.582,
7,35.08,7,3.004315,0.5961475,0.1984304,238.7287,0,-12.33,-114.5821,
7,35.18,7,2.996488,0.5893278,0.1966728,238.8787,0,-12.33,-114.582,
7,35.28,7,2.999903,0.5948647,0.1982947,238.6412,0,-12.33,-114.5819,
7,35.38,7,3.001646,0.5914711,0.1970489,238.7112,0,-12.33,-114.5816,
7,35.48,7,2.994011,0.5819432,0.1943691,238.9425,0,-12.33,-114.5816,
7,35.58,7,3.00308,0.5994826,0.1996226,238.4763,0,-12.33,-114.5815,
7,35.68,7,2.99368,0.5939132,0.198389,238.7988,0,-12.33,-114.5814,
7,35.78,7,2.996705,0.5925395,0.1977304,239.0325,0,-12.33,-114.5814,
7,35.88,7,2.998302,0.5868468,0.1957264,238.23,0,-12.33,-114.5813,
7,35.98,7,2.9882,0.5877658,0.1966956,238.8763,0,-12.33,-114.5814,
7,36.08,7,2.999878,0.5971249,0.1990497,238.615,0,-12.33,-114.5814,
7,36.18,7,2.992733,0.5891232,0.1968513,238.7712,0,-12.33,-114.5815,
7,36.28,7,2.997361,0.5977842,0.1994368,238.7213,0,-12.33,-114.5817,
7,36.38,7,3.002717,0.5876554,0.1957079,238.6537,0,-12.33,-114.5818,
7,36.48,7,2.991336,0.584317,0.1953365,238.7962,0,-12.33,-114.5817,
7,36.58,7,3.001956,0.5975049,0.1990385,238.715,0,-12.33,-114.5817,
7,36.68,7,2.993603,0.5911789,0.1974808,238.6225,0,-12.33,-114.5816,
7,36.78,7,3.000042,0.5947413,0.1982443,238.765,0,-12.33,-114.5817,
7,36.88,7,2.999807,0.5874314,0.195823,238.7762,0,-12.33,-114.5816,
7,36.98,7,2.990838,0.5975438,0.1997915,238.5513,0,-12.33,-114.5816,
7,37.08,7,3.008965,0.6121313,0.2034358,238.8062,0,-12.33,-114.5819,
7,37.18,7,2.996451,0.5896168,0.1967717,238.6775,0,-12.33,-114.5822,
7,37.28,7,2.998754,0.6006419,0.2002971,238.6212,0,-12.33,-114.5822,
7,37.38,7,3.002823,0.5890616,0.1961693,238.8613,0,-12.33,-114.5819,
7,37.48,7,2.991333,0.5882692,0.1966579,238.5163,0,-12.33,-114.5818,
7,37.58,7,3.000163,0.5970535,0.199007,238.7125,0,-12.33,-114.582,
7,37.68,7,2.995596,0.5947608,0.198545,238.9713,0,-12.33,-114.5822,
7,37.78,7,2.998736,0.600223,0.2001587,238.5362,0,-12.33,-114.5823,
7,37.88,7,3.00221,0.5875937,0.1957204,238.7012,0,-12.33,-114.5823,
7,37.98,7,2.992051,0.5875385,0.1963664,238.6337,0,-12.33,-114.582,
7,38.08,7,2.999829,0.6016746,0.2005696,238.7837,0,-12.33,-114.5818,
7,38.18,7,2.994181,0.5905164,0.1972213,238.7462,0,-12.33,-114.5818,
7,38.28,7,2.996989,0.5993624,0.1999882,239.0363,0,-12.33,-114.582,
7,38.38,7,3.001606,0.5866552,0.1954471,238.7575,0,-12.33,-114.582,
7,38.48,7,2.992698,0.5867494,0.1960603,238.6425,0,-12.33,-114.5819,
7,38.58,7,2.999918,0.6032853,0.2011006,238.6637,0,-12.33,-114.5818,
7,38.68,7,2.994624,0.5913121,0.1974578,238.8112,0,-12.33,-114.5819,
7,38.78,7,2.99625,0.5984401,0.1997297,238.825,0,-12.33,-114.582,
7,38.88,7,3.001594,0.5854634,0.1950509,238.6913,0,-12.33,-114.582,
7,38.98,7,2.992324,0.5907729,0.1974295,238.725,0,-12.33,-114.582,
7,39.08,7,2.999197,0.5987389,0.1996331,238.8913,0,-12.33,-114.5822,
7,39.18,7,2.996445,0.5936372,0.1981138,238.6437,0,-12.33,-114.5821,
7,39.28,7,2.995634,0.5970243,0.1992982,238.7888,0,-12.33,-114.5821,
7,39.38,7,3.001491,0.5847944,0.1948346,238.6888,0,-12.33,-114.5822,
7,39.48,7,2.99303,0.5915004,0.197626,238.5538,0,-12.33,-114.5823,
7,39.58,7,3.001662,0.5984564,0.199375,238.915,0,-12.33,-114.5824,
7,39.68,7,2.996203,0.5939555,0.198236,238.5213,0,-12.33,-114.5824,
7,39.78,7,2.998398,0.5953778,0.1985653,238.815,0,-12.33,-114.5824,
7,39.88,7,3.003073,0.5846515,0.1946844,238.865,0,-12.33,-114.5823,
7,39.98,7,2.992581,0.5920557,0.1978412,238.4162,0,-12.33,-114.5822,
7,40.08,7,3.000411,0.5997878,0.1999019,238.8187,0,-12.33,-114.5822,
7,40.18,7,2.995807,0.591916,0.1975815,238.9288,0,-12.33,-114.5821,
7,40.28,7,2.995104,0.5927409,0.1979033,238.5687,0,-12.33,-114.5821,
7,40.38,7,3.001884,0.5883601,0.1959969,238.9325,0,-12.33,-114.5823,
7,40.48,7,2.993637,0.5928383,0.1980328,238.6687,0,-12.33,-114.5824,
7,40.58,7,3.00182,0.5992845,0.1996404,238.9088,0,-12.33,-114.5824,
7,40.68,7,2.996253,0.5940171,0.1982533,238.665,0,-12.33,-114.5823,
7,40.78,7,2.996005,0.5937931,0.198195,238.765,0,-12.33,-114.5821,
7,40.88,7,3.001281,0.5870514,0.1956003,238.7287,0,-12.33,-114.5822,
7,40.98,7,2.991345,0.5930721,0.1982627,238.6362,0,-12.33,-114.5823,
7,41.08,7,3.000971,0.5978426,0.1992164,238.8037,0,-12.33,-114.5823,
7,41.18,7,2.997708,0.5933059,0.1979199,238.6687,0,-12.33,-114.5824,
7,41.28,7,2.995426,0.5902858,0.1970624,238.8575,0,-12.33,-114.5823,
7,41.38,7,3.000838,0.5888277,0.1962211,238.6862,0,-12.33,-114.582,
7,41.48,7,2.990497,0.5934521,0.198446,238.5412,0,-12.33,-114.582,
7,41.58,7,2.999426,0.603006,0.2010405,238.7087,0,-12.33,-114.582,
7,41.68,7,2.99663,0.5953713,0.1986803,238.6312,0,-12.33,-114.5817,
7,41.78,7,2.992265,0.5877853,0.1964349,238.9875,0,-12.33,-114.5817,
7,41.88,7,2.99881,0.5896201,0.196618,238.5638,0,-12.33,-114.5819,
7,41.98,7,2.989961,0.5954168,0.1991386,238.7387,0,-12.33,-114.5819,
7,42.08,7,2.9979,0.5984954,0.1996382,239.15,0,-12.33,-114.5821,
7,42.18,7,2.997878,0.5945724,0.1983311,238.275,0,-12.33,-114.5823,
7,42.28,7,2.993989,0.5929747,0.198055,238.91,0,-12.33,-114.5824,
7,42.38,7,3.002773,0.592585,0.1973459,238.92,0,-12.33,-114.5824,
7,42.48,7,2.991398,0.5923772,0.1980269,238.3987,0,-12.33,-114.5823,
7,42.58,7,2.9986,0.6029995,0.2010937,238.88,0,-12.33,-114.5823,
7,42.68,7,2.999767,0.5933936,0.1978132,238.5438,0,-12.33,-114.5824,
7,42.78,7,2.993364,0.5905684,0.1972925,238.8087,0,-12.33,-114.5822,
7,42.88,7,3.000129,0.5921823,0.1973856,238.75,0,-12.33,-114.5823,
7,42.98,7,2.991516,0.594147,0.1986107,238.7375,0,-12.33,-114.5823,
7,43.08,7,3.000049,0.6029183,0.2009695,238.8325,0,-12.33,-114.5821,
7,43.18,7,2.997782,0.5952349,0.1985584,238.7238,0,-12.33,-114.5819,
7,43.28,7,2.992082,0.5894675,0.1970091,238.7975,0,-12.33,-114.5819,
7,43.38,7,3.003086,0.5941535,0.1978477,238.51,0,-12.33,-114.5821,
7,43.48,7,2.990042,0.5965437,0.1995101,238.8737,0,-12.33,-114.5819,
7,43.58,7,2.996993,0.6000087,0.2002036,238.71,0,-12.33,-114.5818,
7,43.68,7,2.997767,0.5946082,0.1983504,238.5362,0,-12.33,-114.582,
7,43.78,7,2.989769,0.5914971,0.1978404,238.9012,0,-12.33,-114.5821,
7,43.88,7,3.002141,0.5987486,0.1994405,238.7913,0,-12.33,-114.5823,
7,43.98,7,2.990701,0.5951148,0.1989884,238.7213,0,-12.33,-114.5822,
7,44.08,7,2.997881,0.6029996,0.2011419,238.8275,0,-12.33,-114.5823,
7,44.18,7,2.998974,0.596154,0.198786,238.6962,0,-12.33,-114.5823,
7,44.28,7,2.993457,0.5887401,0.1966756,238.9975,0,-12.33,-114.5826,
7,44.38,7,3.004188,0.5963001,0.1984896,238.3475,0,-12.33,-114.5826,
7,44.48,7,2.992352,0.5971639,0.1995634,238.755,0,-12.33,-114.5824,
7,44.58,7,2.997123,0.6036295,0.201403,238.9525,0,-12.33,-114.5823,
7,44.68,7,2.999643,0.5955824,0.1985511,238.6675,0,-12.33,-114.5823,
7,44.78,7,2.990797,0.5890713,0.1969613,238.8137,0,-12.33,-114.5822,
7,44.88,7,3.000584,0.6000736,0.1999856,238.64,0,-12.33,-114.5823,
7,44.98,7,2.99311,0.5954623,0.1989443,238.8412,0,-12.33,-114.5826,
7,45.08,7,2.999358,0.6018142,0.2006477,238.8887,0,-12.33,-114.5826,
7,45.18,7,3.000649,0.5914387,0.1971036,238.6525,0,-12.33,-114.5826,
7,45.28,7,2.993057,0.5927344,0.1980364,238.9263,0,-12.33,-114.5826,
7,45.38,7,3.003752,0.6015155,0.2002547,238.8125,0,-12.33,-114.5824,
7,45.48,7,2.992702,0.5984044,0.1999546,238.5987,0,-12.33,-114.5825,
7,45.58,7,2.998268,0.6013855,0.2005776,238.4837,0,-12.33,-114.5826,
7,45.68,7,3.002652,0.5903508,0.1966098,239.0137,0,-12.33,-114.5826,
7,45.78,7,2.991819,0.5941892,0.1986047,238.8575,0,-12.33,-114.5826,
7,45.88,7,3.001132,0.5980699,0.1992814,238.4925,0,-12.33,-114.5824,
7,45.98,7,2.991519,0.5964754,0.1993888,238.7437,0,-12.33,-114.5822,
7,46.08,7,2.99859,0.6060327,0.2021059,238.8812,0,-12.33,-114.5823,
7,46.18,7,2.999395,0.5911301,0.1970831,238.4975,0,-12.33,-114.5825,
7,46.28,7,2.990342,0.5915361,0.1978155,238.5863,0,-12.33,-114.5823,
7,46.38,7,3.001482,0.6067276,0.2021427,238.72,0,-12.33,-114.5823,
7,46.48,7,2.994002,0.5940139,0.1984013,238.93,0,-12.33,-114.5823,
7,46.58,7,2.995556,0.6018207,0.2009045,238.4625,0,-12.33,-114.5823,
7,46.68,7,3.000597,0.5899059,0.1965962,238.7175,0,-12.33,-114.5821,
7,46.78,7,2.991042,0.5940366,0.1986053,238.9012,0,-12.33,-114.5822,
7,46.88,7,2.998321,0.6052273,0.2018554,238.645,0,-12.33,-114.5821,
7,46.98,7,2.991426,0.5921369,0.1979447,238.7513,0,-12.33,-114.5821,
7,47.08,7,2.996513,0.6037432,0.2014819,238.72,0,-12.33,-114.5821,
7,47.18,7,3.00229,0.5935755,0.1977076,238.855,0,-12.33,-114.5821,
7,47.28,7,2.998621,0.5807189,0.193662,238.7337,0,-12.33,-114.5824,
7,47.38,7,3.005148,0.593806,0.1975963,238.495,0,-12.33,-114.5825,
7,47.48,7,2.995262,0.5972256,0.1993901,238.9475,0,-12.33,-114.5828,
7,47.58,7,2.998259,0.5944231,0.1982561,238.855,0,-12.33,-114.583,
7,47.68,7,3.005495,0.5948939,0.1979354,238.7625,0,-12.33,-114.5833,
7,47.78,7,2.995785,0.5918381,0.1975569,238.5088,0,-12.33,-114.5833,
7,47.88,7,3.003361,0.6059612,0.201761,238.925,0,-12.33,-114.5831,
7,47.98,7,2.995435,0.5985246,0.1998122,238.6537,0,-12.33,-114.5828,
7,48.08,7,3.000693,0.6026976,0.2008528,238.7387,0,-12.33,-114.5828,
7,48.18,7,3.001265,0.592205,0.1973185,238.8462,0,-12.33,-114.5828,
7,48.28,7,2.994584,0.5949589,0.1986783,238.7525,0,-12.33,-114.5826,
7,48.38,7,3.001875,0.603321,0.2009814,238.6488,0,-12.33,-114.5825,
