Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius Rotary_9N_4tests-REVERSE_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,
Step, Timestamp, RecipeStep, DAQ.COF (),DAQ.Fx (N),DAQ.Fz (N),Rotary.Velocity (rpm),Rotary.Position (rev),XYZ.Y Position (mm),XYZ.Z Position (mm),XYZ.X Position (mm),RTC.Temperature (°C),
4,165.855,4,0.1401321,1.260196,8.992913,477.3037,1318.986,-9.33,-117.2193,0,25.8,
4,165.955,4,0.1417746,1.275365,8.995719,477.4875,1319.754,-9.33,-117.2195,0,25.8,
4,166.055,4,0.1389662,1.250379,8.997722,477.8763,1320.511,-9.33,-117.2197,0,25.8,
4,166.155,4,0.1417735,1.276134,9.001217,477.555,1321.276,-9.33,-117.22,0,25.8,
4,166.255,4,0.1404336,1.263508,8.997195,477.35,1322.049,-9.33,-117.2202,0,25.8,
4,166.355,4,0.1403171,1.26256,8.997905,477.8975,1323.009,-9.33,-117.2203,0,25.8,
4,166.455,4,0.140926,1.268529,9.001381,477.4925,1324.181,-9.33,-117.2204,0,25.8,
4,166.555,4,0.1388966,1.250548,9.003447,477.19,1324.571,-9.33,-117.2205,0,25.8,
4,166.655,4,0.1421975,1.280064,9.00201,477.6825,1325.329,-9.33,-117.2205,0,25.8,
4,166.755,4,0.1406295,1.265782,9.000827,477.4463,1326.12,-9.33,-117.2204,0,25.8,
4,166.855,4,0.1405455,1.264937,9.000198,477.6725,1326.879,-9.33,-117.2204,0,25.8,
4,166.955,4,0.141344,1.272536,9.003112,477.5888,1327.636,-9.33,-117.2206,0,25.8,
4,167.055,4,0.1389296,1.251171,9.005791,477.5188,1328.407,-9.33,-117.2208,0,25.8,
4,167.155,4,0.1425357,1.283853,9.007239,477.57,1329.374,-9.33,-117.221,0,25.8,
4,167.255,4,0.1397893,1.258783,9.004862,477.3625,1330.141,-9.33,-117.2213,0,25.8,
4,167.355,4,0.1411101,1.270857,9.006137,477.315,1330.907,-9.33,-117.2213,0,25.8,
4,167.455,4,0.1403118,1.263577,9.00549,477.8162,1331.69,-9.33,-117.2211,0,25.8,
4,167.555,4,0.1393206,1.255,9.007998,477.5438,1332.471,-9.33,-117.2207,0,25.8,
4,167.655,4,0.1419252,1.277901,9.004044,477.2525,1333.229,-9.33,-117.2208,0,25.8,
4,167.755,4,0.1398195,1.258926,9.003939,477.7125,1333.976,-9.33,-117.221,0,25.8,
4,167.855,4,0.1413619,1.273166,9.006432,477.7737,1334.754,-9.33,-117.2213,0,25.8,
4,167.955,4,0.1400062,1.261131,9.007682,477.19,1335.719,-9.33,-117.2215,0,25.8,
4,168.055,4,0.1401299,1.262765,9.011385,477.3962,1336.491,-9.33,-117.2216,0,25.8,
4,168.155,4,0.1417431,1.277372,9.011877,477.4625,1337.258,-9.33,-117.2218,0,25.8,
4,168.255,4,0.1392055,1.253889,9.007471,477.6237,1338.041,-9.33,-117.2218,0,25.8,
4,168.355,4,0.141393,1.273949,9.009982,477.8012,1338.806,-9.33,-117.2215,0,25.8,
4,168.455,4,0.1396634,1.258072,9.007883,477.5963,1339.565,-9.33,-117.2213,0,25.8,
4,168.555,4,0.140175,1.263073,9.010685,477.6975,1340.34,-9.33,-117.2211,0,25.8,
4,168.655,4,0.1422405,1.281217,9.007394,477.7162,1341.282,-9.33,-117.2209,0,25.8,
4,168.755,4,0.1397658,1.258475,9.004168,476.9537,1342.07,-9.33,-117.2209,0,25.8,
4,168.855,4,0.1417265,1.27654,9.007066,477.5687,1342.841,-9.33,-117.2209,0,25.8,
4,168.955,4,0.139595,1.257436,9.007738,477.6712,1343.618,-9.33,-117.2212,0,25.8,
4,169.055,4,0.1406232,1.267236,9.011574,477.57,1344.393,-9.33,-117.2215,0,25.8,
4,169.155,4,0.1418128,1.277774,9.010285,477.2875,1345.156,-9.33,-117.2214,0,25.8,
4,169.255,4,0.1397251,1.258309,9.005608,477.6563,1345.943,-9.33,-117.2214,0,25.8,
4,169.355,4,0.1422893,1.281973,9.009626,477.5725,1346.721,-9.33,-117.2214,0,25.8,
4,169.455,4,0.1391664,1.253552,9.007577,477.2487,1347.679,-9.33,-117.2214,0,25.8,
4,169.555,4,0.1413687,1.273988,9.011812,477.265,1348.445,-9.33,-117.2214,0,25.8,
4,169.655,4,0.1416691,1.275962,9.006639,477.5575,1349.209,-9.33,-117.2212,0,25.9,
4,169.755,4,0.1394108,1.255182,9.003477,477.5238,1349.969,-9.33,-117.221,0,25.9,
4,169.855,4,0.1421189,1.280129,9.007446,477.3262,1350.759,-9.33,-117.221,0,25.9,
4,169.955,4,0.1395274,1.256851,9.007915,477.4375,1351.524,-9.33,-117.221,0,25.9,
4,170.055,4,0.1418595,1.278057,9.009311,477.6712,1352.307,-9.33,-117.221,0,25.9,
4,170.155,4,0.1412927,1.272741,9.007831,477.3675,1353.08,-9.33,-117.2211,0,25.9,
4,170.255,4,0.1399844,1.260452,9.004236,477.435,1353.855,-9.33,-117.2212,0,25.9,
4,170.355,4,0.1417071,1.276466,9.007775,477.6575,1354.819,-9.33,-117.2212,0,25.9,
4,170.455,4,0.1391023,1.253035,9.008014,477.6175,1355.591,-9.33,-117.2212,0,25.9,
4,170.555,4,0.1419235,1.278563,9.008821,477.0813,1356.37,-9.33,-117.2209,0,25.9,
4,170.655,4,0.1413134,1.272296,9.003366,477.2737,1357.134,-9.33,-117.2207,0,25.9,
4,170.755,4,0.1405096,1.264963,9.002682,477.7937,1357.899,-9.33,-117.2208,0,25.9,
4,170.855,4,0.1416863,1.276008,9.005864,477.2737,1358.682,-9.33,-117.2208,0,25.9,
4,170.955,4,0.1395446,1.25675,9.006084,477.4325,1359.454,-9.33,-117.2207,0,25.9,
4,171.055,4,0.1423143,1.281798,9.006812,477.7487,1360.229,-9.33,-117.2206,0,25.9,
4,171.155,4,0.1407533,1.267314,9.003797,477.3763,1361.17,-9.33,-117.2207,0,25.9,
4,171.255,4,0.1407846,1.267408,9.002462,477.6062,1361.945,-9.33,-117.2207,0,25.9,
4,171.355,4,0.14188,1.277625,9.004967,477.0737,1362.724,-9.33,-117.2206,0,25.9,
4,171.455,4,0.1390785,1.252418,9.005116,477.5075,1363.5,-9.33,-117.2205,0,25.9,
4,171.555,4,0.1430602,1.288345,9.00561,477.8262,1364.267,-9.33,-117.2205,0,25.9,
4,171.655,4,0.1402576,1.26256,9.001725,477.0562,1365.05,-9.33,-117.2205,0,25.9,
4,171.755,4,0.141449,1.273264,9.001574,477.505,1365.815,-9.33,-117.2205,0,25.9,
4,171.855,4,0.1414495,1.273819,9.005468,477.7213,1366.599,-9.33,-117.2206,0,25.8,
4,171.955,4,0.1398265,1.259326,9.006341,477.33,1367.38,-9.33,-117.2209,0,25.8,
4,172.055,4,0.1426462,1.284789,9.006822,477.0462,1368.344,-9.33,-117.2209,0,25.8,
4,172.155,4,0.140337,1.263573,9.003849,477.7525,1369.102,-9.33,-117.2206,0,25.8,
4,172.255,4,0.1413436,1.272578,9.003437,477.5888,1369.882,-9.33,-117.2204,0,25.8,
4,172.355,4,0.1409509,1.268867,9.00219,477.7137,1370.668,-9.33,-117.2203,0,25.8,
4,172.455,4,0.1402164,1.26255,9.004298,477.215,1371.456,-9.33,-117.2202,0,25.8,
4,172.555,4,0.1427222,1.284951,9.003164,477.1463,1372.221,-9.33,-117.2201,0,25.8,
4,172.655,4,0.140898,1.267993,8.999369,477.61,1372.988,-9.33,-117.2202,0,25.8,
4,172.755,4,0.1414054,1.272552,8.999316,477.05,1373.77,-9.33,-117.2199,0,25.8,
4,172.855,4,0.140689,1.266291,9.000641,477.3288,1374.529,-9.33,-117.2199,0,25.8,
4,172.955,4,0.140766,1.267142,9.001762,477.6688,1375.493,-9.33,-117.2199,0,25.8,
4,173.055,4,0.143745,1.293985,9.001951,477.5487,1376.261,-9.33,-117.2198,0,25.9,
4,173.155,4,0.1414024,1.272293,8.997675,477.2712,1377.027,-9.33,-117.2199,0,25.9,
4,173.255,4,0.1422494,1.280336,9.000645,477.7175,1377.8,-9.33,-117.2198,0,25.9,
4,173.355,4,0.1413515,1.271978,8.998685,477.5587,1378.565,-9.33,-117.2198,0,25.9,
4,173.455,4,0.1417557,1.276352,9.003886,477.215,1379.332,-9.33,-117.2199,0,25.9,
4,173.555,4,0.1430836,1.287916,9.001143,477.5837,1380.289,-9.33,-117.22,0,25.9,
4,173.655,4,0.1400698,1.260108,8.996288,477.4088,1381.054,-9.33,-117.2199,0,25.9,
4,173.755,4,0.1425636,1.283074,9.00001,477.7125,1381.82,-9.33,-117.2197,0,25.9,
4,173.855,4,0.1401477,1.261034,8.997889,477.5137,1382.604,-9.33,-117.2195,0,25.9,
4,173.955,4,0.1415033,1.27352,8.999935,477.0625,1383.362,-9.33,-117.2194,0,25.9,
4,174.055,4,0.1427006,1.284087,8.998474,477.6375,1384.134,-9.33,-117.2196,0,25.9,
4,174.155,4,0.1397848,1.257101,8.993117,477.2025,1384.919,-9.33,-117.2195,0,25.9,
4,174.255,4,0.1426244,1.283282,8.997632,477.2813,1385.696,-9.33,-117.2195,0,25.9,
4,174.355,4,0.139874,1.258566,8.997851,477.795,1386.48,-9.33,-117.2197,0,25.9,
4,174.455,4,0.1417715,1.276144,9.001415,477.555,1387.429,-9.33,-117.2197,0,25.9,
4,174.555,4,0.141773,1.27541,8.996142,477.1988,1388.226,-9.33,-117.2195,0,25.9,
4,174.655,4,0.1403549,1.262281,8.993489,477.3975,1389.004,-9.33,-117.2195,0,25.9,
4,174.755,4,0.142494,1.282187,8.998183,477.6575,1389.776,-9.33,-117.2197,0,25.9,
4,174.855,4,0.1398369,1.258407,8.9991,477.7025,1390.556,-9.33,-117.22,0,25.9,
4,174.955,4,0.141945,1.277641,9.000957,477.3737,1391.319,-9.33,-117.22,0,25.9,
4,175.055,4,0.1415376,1.273842,9.000022,477.0638,1392.106,-9.33,-117.22,0,25.9,
4,175.155,4,0.1408708,1.267399,8.996885,477.5988,1392.863,-9.33,-117.22,0,25.9,
4,175.255,4,0.1423248,1.280928,9.000029,477.6275,1393.644,-9.33,-117.22,0,25.9,
4,175.355,4,0.139759,1.257773,8.999585,477.1575,1394.628,-9.33,-117.2202,0,25.9,
4,175.455,4,0.1427572,1.285097,9.001979,477.5938,1395.392,-9.33,-117.2202,0,25.9,
4,175.555,4,0.1405197,1.264437,8.998288,477.7325,1396.166,-9.33,-117.2203,0,25.9,
4,175.655,4,0.1408956,1.267977,8.999403,477.4588,1396.931,-9.33,-117.2206,0,25.9,
4,175.755,4,0.1419736,1.278213,9.003174,477.0075,1397.716,-9.33,-117.2206,0,25.9,
4,175.855,4,0.1396264,1.256994,9.002552,477.5037,1398.483,-9.33,-117.2206,0,25.9,
4,175.955,4,0.1426623,1.28447,9.003571,477.61,1399.264,-9.33,-117.2206,0,25.9,
4,176.055,4,0.1404195,1.264018,9.001728,477.2225,1400.054,-9.33,-117.2207,0,25.9,
4,176.155,4,0.1404213,1.264086,9.0021,477.5388,1400.828,-9.33,-117.2209,0,25.9,
4,176.255,4,0.1417371,1.276095,9.003258,477.73,1401.585,-9.33,-117.2207,0,25.9,
4,176.355,4,0.1393408,1.254464,9.002849,477.5875,1402.56,-9.33,-117.2205,0,25.9,
4,176.455,4,0.1428632,1.28624,9.003298,477.0175,1403.34,-9.33,-117.2205,0,25.9,
4,176.555,4,0.1401511,1.261232,8.999084,477.6425,1404.117,-9.33,-117.2204,0,25.9,
4,176.655,4,0.1413451,1.272062,8.999688,477.6525,1404.895,-9.33,-117.2205,0,25.9,
4,176.755,4,0.1425886,1.283704,9.002849,477.6837,1405.66,-9.33,-117.2206,0,25.9,
4,176.855,4,0.1393545,1.254734,9.003899,476.9638,1406.429,-9.33,-117.2206,0,25.9,
4,176.955,4,0.1432056,1.289183,9.002322,477.5713,1407.179,-9.33,-117.2206,0,25.9,
4,177.055,4,0.141132,1.270601,9.002926,477.6537,1408.143,-9.33,-117.2209,0,25.9,
4,177.155,4,0.1419185,1.277703,9.003075,477.0987,1408.919,-9.33,-117.221,0,25.9,
4,177.255,4,0.1415666,1.274397,9.002103,477.52,1409.69,-9.33,-117.2209,0,25.9,
4,177.355,4,0.1408648,1.26859,9.005729,477.6462,1410.457,-9.33,-117.2207,0,25.9,
4,177.455,4,0.1425211,1.283064,9.002626,477.2638,1411.231,-9.33,-117.2205,0,25.9,
4,177.555,4,0.1397623,1.257494,8.997375,477.2438,1411.999,-9.33,-117.2204,0,25.9,
4,177.655,4,0.141791,1.276186,9.000474,477.6162,1412.765,-9.33,-117.2204,0,25.9,
4,177.755,4,0.1408917,1.26822,9.001381,477.645,1413.705,-9.33,-117.2204,0,25.9,
4,177.855,4,0.1411977,1.271104,9.002297,477.4062,1414.478,-9.33,-117.2202,0,25.9,
4,177.955,4,0.1421703,1.279417,8.999192,477.27,1415.253,-9.33,-117.2202,0,25.9,
4,178.055,4,0.1396015,1.255952,8.996694,477.5837,1416.025,-9.33,-117.2202,0,25.9,
4,178.155,4,0.1423258,1.280898,8.999762,477.7525,1416.799,-9.33,-117.2202,0,25.9,
4,178.255,4,0.140164,1.261333,8.998973,477.525,1417.573,-9.33,-117.2202,0,25.9,
4,178.355,4,0.1409252,1.268444,9.000834,477.3625,1418.353,-9.33,-117.22,0,25.9,
4,178.455,4,0.1428305,1.285425,8.999657,477.905,1419.13,-9.33,-117.22,0,25.9,
4,178.555,4,0.1399017,1.258462,8.995325,477.0363,1419.904,-9.33,-117.2202,0,25.9,
4,178.655,4,0.1424196,1.281837,9.000422,477.1938,1420.867,-9.33,-117.2203,0,25.8,
4,178.755,4,0.1394893,1.255266,8.999016,477.945,1421.635,-9.33,-117.2201,0,25.8,
4,178.855,4,0.1414174,1.272978,9.001561,477.3975,1422.411,-9.33,-117.2202,0,25.8,
4,178.955,4,0.1421407,1.279037,8.998387,477.5625,1423.166,-9.33,-117.2202,0,25.8,
4,179.055,4,0.1397629,1.25741,8.996734,477.595,1423.935,-9.33,-117.2202,0,25.8,
4,179.155,4,0.1425221,1.282727,9.000196,477.5412,1424.7,-9.33,-117.2203,0,25.8,
4,179.255,4,0.1397253,1.257309,8.998437,477.71,1425.465,-9.33,-117.22,0,25.8,
4,179.355,4,0.1418646,1.276923,9.001,476.9925,1426.438,-9.33,-117.22,0,25.8,
4,179.455,4,0.1425899,1.2831,8.998533,477.1738,1427.215,-9.33,-117.2202,0,25.8,
4,179.555,4,0.140468,1.26357,8.995431,477.605,1427.986,-9.33,-117.2202,0,25.8,
4,179.655,4,0.1422401,1.279927,8.998357,477.5013,1428.744,-9.33,-117.2202,0,25.8,
4,179.755,4,0.1398292,1.258452,8.999923,477.33,1429.501,-9.33,-117.2203,0,25.9,
4,179.855,4,0.142003,1.278359,9.002335,477.585,1430.278,-9.33,-117.2205,0,25.9,
4,179.955,4,0.1415669,1.274062,8.999722,477.5475,1431.042,-9.33,-117.2206,0,25.9,
7,0.159,7,0.09863923,0.8889653,9.012289,202.375,1432.697,-12.33,-117.2126,0,25.9,
7,0.259,7,0.1078429,0.9742267,9.033758,230.2587,1433.068,-12.33,-117.2126,0,25.9,
7,0.359,7,0.1119864,1.012693,9.042999,236.7775,1433.445,-12.33,-117.2129,0,25.9,
7,0.459,7,0.09599149,0.8652558,9.013881,237.9375,1433.831,-12.33,-117.213,0,25.9,
7,0.559,7,0.1085499,0.9805657,9.033315,238.4837,1434.21,-12.33,-117.2131,0,25.9,
7,0.659,7,0.0992112,0.8942164,9.013261,238.8025,1434.592,-12.33,-117.2129,0,25.9,
7,0.759,7,0.1019349,0.9194555,9.020023,238.8087,1435.063,-12.33,-117.2126,0,25.9,
7,0.859,7,0.1091531,0.9854499,9.028145,238.625,1435.45,-12.33,-117.2124,0,25.9,
7,0.959,7,0.1017956,0.9166172,9.00449,238.5938,1435.834,-12.33,-117.2122,0,25.9,
7,1.059,7,0.1090277,0.9838651,9.023993,238.525,1436.215,-12.33,-117.2121,0,25.9,
7,1.159,7,0.1034225,0.9314418,9.006181,238.7925,1436.604,-12.33,-117.2122,0,26,
7,1.259,7,0.1040055,0.9373066,9.012085,238.7962,1436.991,-12.33,-117.2123,0,26,
7,1.359,7,0.109716,0.9898631,9.022051,238.7125,1437.377,-12.33,-117.2121,0,26,
7,1.459,7,0.1058299,0.9526215,9.001437,238.6488,1437.852,-12.33,-117.212,0,26,
7,1.559,7,0.1088047,0.9812834,9.01876,238.5612,1438.236,-12.33,-117.2119,0,26,
7,1.659,7,0.1052551,0.9475425,9.002344,238.8775,1438.614,-12.33,-117.2117,0,26,
7,1.759,7,0.1066786,0.960935,9.007756,239.0163,1439.001,-12.33,-117.2117,0,26,
7,1.859,7,0.1099431,0.9913797,9.017209,238.6588,1439.38,-12.33,-117.2115,0,26,
7,1.959,7,0.1085924,0.9767597,8.994731,238.7312,1439.771,-12.33,-117.2113,0,26,
7,2.059,7,0.1094315,0.9863331,9.013248,238.8487,1440.254,-12.33,-117.2113,0,26,
7,2.159,7,0.1055994,0.9502736,8.998852,238.6787,1440.632,-12.33,-117.2114,0,26,
7,2.259,7,0.1089522,0.9807443,9.001604,238.6575,1441.008,-12.33,-117.2115,0,26,
7,2.359,7,0.1097754,0.9897235,9.015896,238.605,1441.391,-12.33,-117.2117,0,25.9,
7,2.459,7,0.109747,0.9871418,8.994706,238.815,1441.782,-12.33,-117.2117,0,25.9,
7,2.559,7,0.1096276,0.9880608,9.012887,238.6237,1442.164,-12.33,-117.2118,0,25.9,
7,2.659,7,0.1060638,0.9547681,9.001827,238.525,1442.547,-12.33,-117.212,0,25.9,
7,2.759,7,0.1101585,0.9919415,9.004673,238.7238,1443.027,-12.33,-117.2122,0,25.9,
7,2.859,7,0.1100508,0.9923734,9.017413,238.8563,1443.403,-12.33,-117.2123,0,25.9,
7,2.959,7,0.1105227,0.9941465,8.994954,238.5587,1443.785,-12.33,-117.2123,0,25.9,
7,3.059,7,0.1097153,0.9891,9.015153,238.8537,1444.172,-12.33,-117.2123,0,25.9,
7,3.159,7,0.1067369,0.9608603,9.002137,238.9162,1444.559,-12.33,-117.2123,0,25.9,
7,3.259,7,0.1106,0.9956501,9.002264,238.6825,1444.943,-12.33,-117.2122,0,25.9,
7,3.359,7,0.1106706,0.9978811,9.01668,238.635,1445.42,-12.33,-117.2122,0,25.9,
7,3.459,7,0.1109695,0.997959,8.993093,238.6975,1445.81,-12.33,-117.212,0,26,
7,3.559,7,0.1101192,0.9923149,9.011283,238.535,1446.199,-12.33,-117.212,0,26,
7,3.659,7,0.1066721,0.9601816,9.001245,238.9925,1446.577,-12.33,-117.212,0,26,
7,3.759,7,0.1117137,1.00559,9.001496,238.5113,1446.951,-12.33,-117.212,0,26,
7,3.859,7,0.110749,0.9982902,9.013986,238.7163,1447.34,-12.33,-117.212,0,26,
7,3.959,7,0.1108259,0.9965171,8.991734,238.905,1447.722,-12.33,-117.2117,0,26,
7,4.059,7,0.110025,0.9910842,9.007809,238.4438,1448.198,-12.33,-117.2115,0,26,
7,4.159,7,0.10703,0.9631302,8.998693,238.765,1448.593,-12.33,-117.2114,0,26,
7,4.259,7,0.1120683,1.008068,8.995124,239.0713,1448.979,-12.33,-117.2113,0,26,
7,4.359,7,0.1107793,0.9982025,9.010732,238.8475,1449.359,-12.33,-117.2113,0,26,
7,4.459,7,0.111226,0.9997938,8.988848,238.6687,1449.736,-12.33,-117.2113,0,26,
7,4.559,7,0.1093512,0.9846023,9.004041,238.5638,1450.115,-12.33,-117.2113,0,25.9,
7,4.659,7,0.1081011,0.9727881,8.998877,238.7775,1450.599,-12.33,-117.2115,0,25.9,
7,4.759,7,0.1121178,1.008624,8.996102,238.96,1450.976,-12.33,-117.2118,0,25.9,
7,4.859,7,0.1109662,1.000018,9.011917,238.6463,1451.351,-12.33,-117.212,0,25.9,
7,4.959,7,0.1110215,0.9982383,8.9914,238.6412,1451.739,-12.33,-117.212,0,25.9,
7,5.059,7,0.1091394,0.9828844,9.005774,238.7538,1452.125,-12.33,-117.2119,0,25.9,
7,5.159,7,0.1084093,0.975779,9.000876,238.675,1452.509,-12.33,-117.2119,0,25.9,
7,5.259,7,0.1126047,1.01292,8.995362,238.79,1452.984,-12.33,-117.2119,0,25.9,
7,5.359,7,0.111386,1.003688,9.010896,239.0212,1453.364,-12.33,-117.2118,0,25.9,
7,5.459,7,0.1108442,0.9966275,8.991244,238.7787,1453.75,-12.33,-117.2119,0,25.9,
7,5.559,7,0.1093173,0.9841996,9.003146,238.4738,1454.136,-12.33,-117.2117,0,25.9,
7,5.659,7,0.1091329,0.9823421,9.001338,238.8787,1454.512,-12.33,-117.2116,0,25.9,
7,5.759,7,0.1128626,1.014982,8.993077,238.6913,1454.9,-12.33,-117.2116,0,25.9,
7,5.859,7,0.1114642,1.004278,9.009874,238.9762,1455.281,-12.33,-117.2116,0,25.9,
7,5.959,7,0.1108721,0.9964359,8.987257,238.5838,1455.764,-12.33,-117.2114,0,25.9,
7,6.059,7,0.1090485,0.9815172,9.00074,238.815,1456.147,-12.33,-117.2114,0,25.9,
7,6.159,7,0.1098615,0.9888304,9.000697,239.0237,1456.528,-12.33,-117.2114,0,25.9,
7,6.259,7,0.113068,1.016434,8.989575,238.7487,1456.901,-12.33,-117.2114,0,25.9,
7,6.359,7,0.1115269,1.004632,9.007985,238.705,1457.289,-12.33,-117.2114,0,25.9,
7,6.459,7,0.1109761,0.9973549,8.987114,239.03,1457.676,-12.33,-117.2114,0,25.9,
7,6.559,7,0.1091907,0.9825012,8.998032,238.6,1458.156,-12.33,-117.2114,0,25.9,
7,6.659,7,0.1100116,0.9902853,9.001641,238.6425,1458.537,-12.33,-117.2114,0,25.9,
7,6.759,7,0.1130271,1.016158,8.99039,238.5012,1458.924,-12.33,-117.2115,0,25.9,
7,6.859,7,0.1117863,1.006893,9.007298,238.8062,1459.307,-12.33,-117.2117,0,26,
7,6.959,7,0.1107595,0.9955039,8.987981,238.8325,1459.691,-12.33,-117.2119,0,26,
7,7.059,7,0.1099154,0.9894052,9.001517,238.6212,1460.065,-12.33,-117.212,0,26,
7,7.159,7,0.1103422,0.9935424,9.004196,238.7975,1460.547,-12.33,-117.2122,0,26,
7,7.259,7,0.1130354,1.016291,8.990907,238.6775,1460.932,-12.33,-117.2121,0,26,
7,7.359,7,0.112018,1.009341,9.01053,238.6288,1461.314,-12.33,-117.2121,0,26,
7,7.459,7,0.1103122,0.9916427,8.989418,238.6613,1461.698,-12.33,-117.2121,0,26,
7,7.559,7,0.1098706,0.9888012,8.999688,238.6012,1462.088,-12.33,-117.2121,0,26,
7,7.659,7,0.1105993,0.99603,9.005753,238.7112,1462.469,-12.33,-117.2122,0,26,
7,7.759,7,0.1131306,1.017148,8.990919,238.7612,1462.939,-12.33,-117.2121,0,26,
7,7.859,7,0.1118527,1.007623,9.008484,238.7712,1463.316,-12.33,-117.2122,0,26,
7,7.959,7,0.1105097,0.9935132,8.990278,238.6588,1463.709,-12.33,-117.2123,0,25.9,
7,8.059,7,0.1100301,0.9903989,9.001162,238.9012,1464.088,-12.33,-117.2124,0,25.9,
7,8.159,7,0.1111287,1.000843,9.006156,238.6087,1464.474,-12.33,-117.2125,0,25.9,
7,8.259,7,0.1133779,1.019334,8.990588,238.9088,1464.86,-12.33,-117.2122,0,25.9,
7,8.359,7,0.112257,1.011377,9.009484,238.8837,1465.244,-12.33,-117.212,0,25.9,
7,8.459,7,0.1104479,0.9926884,8.987842,238.34,1465.716,-12.33,-117.2119,0,25.9,
7,8.559,7,0.1109248,0.9980791,8.997802,238.7737,1466.109,-12.33,-117.2118,0,25.9,
7,8.659,7,0.1118127,1.006867,9.004939,238.9462,1466.494,-12.33,-117.2121,0,25.9,
7,8.759,7,0.1139693,1.02452,8.989436,238.7913,1466.873,-12.33,-117.2121,0,25.9,
7,8.859,7,0.1134626,1.022058,9.007883,238.9413,1467.247,-12.33,-117.2121,0,25.9,
7,8.959,7,0.1103143,0.9916232,8.989074,238.8913,1467.626,-12.33,-117.2121,0,25.9,
7,9.059,7,0.1111209,0.9998522,8.99788,238.6662,1468.017,-12.33,-117.212,0,26,
7,9.159,7,0.1114858,1.003736,9.003261,238.88,1468.5,-12.33,-117.212,0,26,
7,9.259,7,0.1133027,1.018333,8.987724,238.6463,1468.878,-12.33,-117.212,0,26,
7,9.359,7,0.1124491,1.012865,9.007317,238.7087,1469.265,-12.33,-117.2122,0,26,
7,9.459,7,0.1097527,0.9865215,8.988582,238.8187,1469.647,-12.33,-117.2122,0,26,
7,9.559,7,0.1120267,1.007942,8.997334,238.695,1470.024,-12.33,-117.2121,0,26,
7,9.659,7,0.112051,1.009101,9.005732,238.6787,1470.411,-12.33,-117.2123,0,26,
7,9.759,7,0.113644,1.021584,8.989337,238.8812,1470.796,-12.33,-117.2123,0,26,
7,9.859,7,0.1126896,1.014943,9.006536,238.7188,1471.286,-12.33,-117.2122,0,26,
7,9.959,7,0.1091026,0.9806761,8.988566,238.7038,1471.671,-12.33,-117.2121,0,26,
7,10.059,7,0.1122402,1.009757,8.996396,238.605,1472.05,-12.33,-117.2122,0,26,
7,10.159,7,0.1124426,1.01266,9.006022,238.77,1472.444,-12.33,-117.2122,0,26,
7,10.259,7,0.1140446,1.025065,8.988281,238.8975,1472.83,-12.33,-117.2121,0,26,
7,10.359,7,0.1130857,1.01847,9.006174,238.3637,1473.215,-12.33,-117.2122,0,26,
7,10.459,7,0.1092048,0.9816439,8.989016,238.7837,1473.593,-12.33,-117.2122,0,26,
7,10.559,7,0.1128756,1.015381,8.995583,239.1162,1474.081,-12.33,-117.2122,0,26,
7,10.659,7,0.1122,1.010439,9.005692,238.4113,1474.461,-12.33,-117.2122,0,26,
7,10.759,7,0.1138683,1.023435,8.987888,238.6737,1474.846,-12.33,-117.2122,0,26,
7,10.859,7,0.1126733,1.014667,9.005394,238.99,1475.234,-12.33,-117.2122,0,26,
7,10.959,7,0.1089688,0.9794583,8.98843,238.8725,1475.614,-12.33,-117.2119,0,26,
7,11.059,7,0.1131088,1.017174,8.992883,238.5875,1475.996,-12.33,-117.2119,0,26,
7,11.159,7,0.1120614,1.00903,9.004257,238.9388,1476.382,-12.33,-117.2119,0,26,
7,11.259,7,0.1137795,1.022279,8.984739,238.8375,1476.761,-12.33,-117.2119,0,26,
7,11.359,7,0.1126303,1.014089,9.003695,238.8175,1477.24,-12.33,-117.2119,0,25.9,
7,11.459,7,0.1090161,0.9798805,8.988402,238.6,1477.616,-12.33,-117.2119,0,25.9,
7,11.559,7,0.1136635,1.021802,8.989706,238.7988,1477.997,-12.33,-117.2116,0,25.9,
7,11.659,7,0.1125269,1.013066,9.002877,238.925,1478.38,-12.33,-117.2118,0,25.9,
7,11.759,7,0.1136953,1.02148,8.984368,238.6925,1478.765,-12.33,-117.2119,0,25.9,
7,11.859,7,0.1127968,1.01544,9.002381,238.765,1479.235,-12.33,-117.212,0,25.9,
7,11.959,7,0.1088751,0.9787276,8.989451,238.8137,1479.621,-12.33,-117.212,0,25.9,
7,12.059,7,0.1139814,1.024796,8.990907,238.6475,1480.006,-12.33,-117.2119,0,25.9,
7,12.159,7,0.1123976,1.011965,9.003444,238.8737,1480.391,-12.33,-117.2117,0,25.9,
7,12.259,7,0.1136276,1.020649,8.982405,238.72,1480.771,-12.33,-117.2119,0,25.9,
7,12.359,7,0.1128184,1.015797,9.003827,238.8325,1481.152,-12.33,-117.2122,0,26,
7,12.459,7,0.1097158,0.9865735,8.992078,238.6575,1481.634,-12.33,-117.2123,0,26,
7,12.559,7,0.1139317,1.024458,8.991858,238.555,1482.02,-12.33,-117.2124,0,26,
7,12.659,7,0.1127714,1.01556,9.005474,238.8262,1482.397,-12.33,-117.2122,0,26,
